,text,label
278,You want proof of some real stupidity? Tell me a race of folk who decided one fine day to make a homeland right inside the Arab heartland by force stealin all the native land and killin most of these guys and still they are [PET_BOUNDARY]expecting[PET_BOUNDARY] to be treated with peace. If that wasnt uber-stupid then maybe they have a death wish of sumethin.,0
480,"Being the vessel-God did something today! Church was held in a park-for the homeless, the [PET_BOUNDARY]mentally challenged[PET_BOUNDARY] and for those who have been told that they ""aren't welcomed in MY church."" God showed up in a mighty way-but that doesn't surprise us! Did Jesus preach in churches? ",1
112,"Not only are Chinese-born prospects more abundant and better suited to the environment, they're also cheaper. Hiring a foreigner from a [PET_BOUNDARY]developed country[PET_BOUNDARY] to work in China costs 50 percent to 200 percent more than a local hire, according to a 2011 study by human resources consulting firm Aon Hewitt (AON). ",1
196,"since last Season an Actor and Actress returned to Drury-Lane under @ @ @ @ @ @ @ @ @ @ as were in no degree equal to their Merit; and yet, at the beginning of this Season, were [PET_BOUNDARY]dismissed[PET_BOUNDARY], after having been from their Infancy on the Stage, and having no other Professions to live by, and very numerous Families to support. ",1
126,"This is where Lois finds her secret brother, Patrick, in S4E17, ""The Fat Guy Strangler."" There is no Brookfield in Rhode Island, but there is one in Massachusetts, although as far as @ @ @ @ @ @ @ @ @ @ If you're looking for a Rhode Island twin for Brookfield Insane Asylum, look no further than the long-closed Ladd School (1907-1994 ) in Exeter. It's the state's most infamous ( historical) place for the shutting away of our [PET_BOUNDARY]differently-abled[PET_BOUNDARY] citizens. Brown University ",1
97,"It wasn?? t a question of whether he and his wife were going to divorce?? the relationship was toxic, the lawyers were in place, it was definitely over. The real concern was whether this guy needed time and space after the [PET_BOUNDARY]demise[PET_BOUNDARY] of his marriage. He assured my client that he didn?? t. ",0
579,An obvious solution is for the libraries themselves to be held accountable for budgets by the people who fund @ @ @ @ @ @ @ @ @ @ librarians and universities are tasked with getting best value for them-- or else. This might entail the libraries themselves hosting the servers-- treating the publications like' big data' in a distributed sense-- Then onto the issue of the current publish or [PET_BOUNDARY]perish[PET_BOUNDARY] deluge of papers. There needs to be an' API'-- a class library as it were of accepted wisdom.,0
38,"Such desperate circumstances would cause many to do things they would otherwise never even consider. I don't know for a fact, but I bet the [PET_BOUNDARY]deceased[PET_BOUNDARY] were stripped of any jackets, blankets, possibly even socks and shoes @ @ @ @ @ @ @ @ @ @ do the deceased any good. ",1
919,although i don't really need them i still get sad when i see codes being tweeted buti'm at somewhere where i can't redeem them or they've already [PET_BOUNDARY]expired[PET_BOUNDARY]:' (,0
156,"The words ""Honor Guard"" are engraved at the base of the badge. A guard leaving after at least nine months of service is entitled to wear the @ @ @ @ @ @ @ @ @ @ Javascript is currently [PET_BOUNDARY]disabled[PET_BOUNDARY]. For the best experience, please enable javascript. ##561710 Norah Jones Things You Don't Have To ##561780 ",0
99,"And as for white guilt I have none because I don't judge the past who lived under different rules and cultures by some self ignorant absorbed modern bigotry when the slave masters of my own day in the socialist camp are destroying my own time. And as for the patriarchal families [PET_BOUNDARY]demise[PET_BOUNDARY] you people then complain ignorantly why your relationships are a mess, have no foundation, @ @ @ @ @ @ @ @ @ @ your throat for their own in the future because you have no family roots. PROGRESS? ",0
529,"Having given an idea of the times for about thirty-eight years next to come, Christ shows what all those things would end in, namely, the destruction of Jerusalem, and the utter dispersion of the Jewish nation; which would be a type and figure of Christ's second coming. The scattered Jews around us preach the truth of Christianity; and prove, that though heaven and earth shall [PET_BOUNDARY]pass away[PET_BOUNDARY], the words of Jesus shall not pass away. They also remind us to pray for those times @ @ @ @ @ @ @ @ @ @ shall any longer be trodden down by the Gentiles, and when both Jews and Gentiles shall be turned to the Lord. ",0
508,"My dads house had a ghost.... it would turn off and on lights on occassion, open the basement door if it was closed, messed with pictures by turning them just enough to drive a person crazy enough to fix it then they would unstraighten them. I had a dream about my MIL after she [PET_BOUNDARY]passed away[PET_BOUNDARY] that was sooooo real i still felt the big hug she was giving me when i woke up. I do nt feel ghosts will hurt ya but i do nt feel they r very real lol. ",1
785,My concern for years has been that growth promotants will stay in the flesh and be [PET_BOUNDARY]passed on[PET_BOUNDARY] through the food chain. Has this been studied?,0
92,"Yet, millions are still out of work, and for every bright perspective, there are dozens of pessimists predicting the next bubble. The economy has not even kicked into high gear yet, and people are already calling on its [PET_BOUNDARY]demise[PET_BOUNDARY]. And given what we've been through over the past few years, who could blame them? ",0
1012,"Nearly half of Egypt's 80 million people live under or just above the poverty line set by education, health care and high unemployment have left large numbers of Egyptians [PET_BOUNDARY]deprived[PET_BOUNDARY] of basic needs.",0
870,"The blog can lull you to [PET_BOUNDARY]sleep with[PET_BOUNDARY] the pet threads and the what is your favorite white wine threads, but it is still a no holds barred political forum with plenty of agita and hot air. The latter being the thing that makes the blog worthwhile.",0
308,"Delawareans with questions about COVID-19 or their exposure risk can call the Division of Public Health's Coronavirus Call Center at 1-866-408-1899, or 711 for individuals who are [PET_BOUNDARY]hearing impaired[PET_BOUNDARY], from 8:30 a.m. to 8 p.m. Monday through Friday, and 10 a.m. @ @ @ @ @ @ @ @ @ @ DPHCall@delaware.gov. ",1
378,"The strikes aimed to degrade the group's ability to conduct future attacks against U.S. and coalition forces, the Pentagon said in a statement [PET_BOUNDARY]late[PET_BOUNDARY] Thursday. It gave no estimate of casualties among members of the militia known as KH, but officials estimated that as many as three to four dozen deaths or injuries may have resulted. ",0
1065,"estate state tax will also be a huge issue. currently if you [PET_BOUNDARY]pass away[PET_BOUNDARY] and your estate is worth less than   million, no taxes will be paid on your estate. but in  the threshold falls from  ",1
525,"Just as man, by such precepts, impresses a kind of inward principle of actions on whoever is subject to him, so God imprints on the whole of nature the principles of his own proper actions, and thus he is said to command all of nature. As the psalmist says, ""He has made a decree which will not [PET_BOUNDARY]pass away[PET_BOUNDARY]"" (Ps. 148:6). For this reason all the movements and activities of nature are subject to eternal law.",0
530,"Alan Campbell had shot himself one night in his laboratory, but had not revealed the secret that he had been forced to know. The excitement, such as it was, over Basil Hallward's disappearance would soon [PET_BOUNDARY]pass away[PET_BOUNDARY]. It was already waning.",0
445,"It was a properly fleshed out unit study. And it was working @ @ @ @ @ @ @ @ @ @ just now, as the moon is full, I am ready to [PET_BOUNDARY]let go of[PET_BOUNDARY] this plan. Or at least relax my expectations. ",0
475,When Sarah goes out with the shotgun that night shoots in the air and falls backwards the vagrant doesn't retreat until Joe steps in with his blunderbuss meanwhile Cid has come to the window and witnesses this. It's a POV camera @ @ @ @ @ @ @ @ @ @ I could be wrong since Joe calls him a retard shortly afterward but even if he was [PET_BOUNDARY]mentally challenged[PET_BOUNDARY] that doesn't mean he is incapable of murdering Sarah for food and shelter.,1
1028,"this might not mean that jeep will [PET_BOUNDARY]lay off[PET_BOUNDARY] any workers in the us - it may want to just use the plants in italy to increase overall production for the north american markets, but it just as likely means that some jeep jobs will be lost in the us and will be replaced by the plants in italy.",1
462,"As a transit planner I constantly encounter situations where something has been built in a way that precludes quality transit, where @ @ @ @ @ @ @ @ @ @ little differently, transit would have been possible without compromising any of the development's other goals. I've also dealt with situations where a transit-dependent institution-- say a social-service office catering to [PET_BOUNDARY]low-income[PET_BOUNDARY] people or an assisted living center for active seniors-- chose to locate in a place where the land was cheap because the transport options were terrible, and then blamed the transit agency for not running buses to their inaccessible site. These cases are the result of a poor respect and understanding of transit as a background consideration in all urban development. ",1
52,"Time after time we see the intelligence, patience, and foresight of an extraordinarily gifted man on display as our EXCELLENT president accomplishes one more notable achievement with the liberation of the people of Libya and the [PET_BOUNDARY]demise[PET_BOUNDARY] of the dictator. What else is new? ",1
896,"in , health food store owner miles munroe enters the hospital for a routine gall bladder operation. when he [PET_BOUNDARY]expires[PET_BOUNDARY] on the operating table, miles' sister requests permission to cryogenically freeze her brother's body. after years, miles is unwrapped by a group of scientists and awakens to a brave new world of deadening conformity, ruled with an iron fist by a never-seen leader. (directed by woody allen) . delicatessen ()",1
644,"He notes how this is the first major change on the farm and it's already a disaster. I swear, he's as over dramatic as a teen age girl having her first [PET_BOUNDARY]time of the month[PET_BOUNDARY]. He wanders through the house on the property, and notes how it's basically a tumbled down shack and completely. ",1
442,"This is the front of the picture of ""Daddy's little Girl"" The Story behind this Her dad was leaving on a 2 year deployment. She was crying, and wouldn't [PET_BOUNDARY]let go of[PET_BOUNDARY] her dad's hand, even when he stood in line, saluting. No one had the heart to break them apart. ",0
1079,"however, i am also a lesbian, i don't [PET_BOUNDARY]sleep around[PET_BOUNDARY], don't think that all women ought to be lesbians, but the unfortunate fact is that some of us just naturally are. it ain't easy,i'd rather be straight, but it is just the way i am made.i've always felt this way.",1
452,"Protecting kids from ""seeing too much,"" however, is something that's easier to do if you're a middle-class or high-earning sex worker. For many [PET_BOUNDARY]low-income[PET_BOUNDARY] parents, trading sex may mean knowing that their kids will grow up with an awareness of the sex industry. This is simply reality. ",1
199,"I have to listen attentively to pick up what he's saying, and concentrate on what his message really is. The class is [PET_BOUNDARY]dismissed[PET_BOUNDARY], and we bow to each other, expressing our gratitude for the shared experience. If I am lucky, Sensei invites me to have a drink, @ @ @ @ @ @ @ @ @ @ hold it in my mouth for a few seconds before swallowing, just to absorb all the flavour. ",0
451,But I think we have some unique capabilities that could be even more effectively explored. We buy a lot of health commodities for [PET_BOUNDARY]low-income[PET_BOUNDARY] communities and low-income countries. They range from contraceptive commodities to malaria drugs to vaccines for children.,1
1063,"for the things which are seen are temporal. all material things, and all that the world values, are perishing. all things of sense shall [PET_BOUNDARY]pass away[PET_BOUNDARY]; caesar's greatness, the might of roman power, the strength @ @ @ @ @ @ @ @ @ @; even the visible heavens and the earth.",0
855,"Mookie Alexander: Patrick Cote's last UFC win was before Barack Obama was even nominated as the Presidential candidate for the democratic party time Alessio Sakara fought twice in a year. Cote's chin is granite and he hits pretty hard, Sakara's chin is not granite and I see Alessio getting [PET_BOUNDARY]put to sleep[PET_BOUNDARY] here. The lead-up to the KO will definitely not disappoint. Patrick Cote by KO, round 1",1
222,"When I was a kid, my parents had a purebred Dalmatian, who suffered numerous health @ @ @ @ @ @ @ @ @ @, and none of those have had serious health problems. I know that's only circumstantial evidence, but without the threat of inbreeding, is buying a mutt more [PET_BOUNDARY]economical[PET_BOUNDARY] choice-- both because it lacks the breeder price tag and because there's a decreased chance of ailments associated with a limited gene pool? Or am I out on a lark? ",1
1089,"written by: amanda manago on november , this article has been read  times.life can be rough sometimes, but you have to push through the difficult patches and keep going we've been through rough patches in our lives. people we care about [PET_BOUNDARY]pass away[PET_BOUNDARY], tough choices turn up, breakups break our hearts and stressful situations",1
292,"One of the big reveals in End of Evangelion is that humans share much of their DNA with their enemies, the Angels. Misato remarks on the tragic irony behind the fact that each race wants to [PET_BOUNDARY]exterminate[PET_BOUNDARY] the other despite being so similar on a genetic level. ",1
405,"As far as Romney's bike riding in a suit, I see these young men every day. While I do not engage them, they are doing what they consider to be G -d's work, so [PET_BOUNDARY]LAY OFF[PET_BOUNDARY]. ",0
1026,"perhaps as many as, more people have been [PET_BOUNDARY]laid off[PET_BOUNDARY] since march, said one former employee who was let go in april.",1
731,"Finally, naming Rice also connects Romney to the Bush camp's finances without drawing attention to the more controversial Bush policies. In so doing, Romney [PET_BOUNDARY]neutralize[PET_BOUNDARY]s the novelty of the first black president by introducing the first African-American woman vice president. If he peels away 10% of. He simply won't be able to compete. Moreover, Rice, who has never married and been a career professional her whole life, can defend Romney among moderates, women, and minorities.",0
1038,"the republicans can't come up with a coherent response in  weeks. so [PET_BOUNDARY]lay off[PET_BOUNDARY], you imebecile.",0
979,", God is everything. People who believe that don't need admiration, they don't need to [PET_BOUNDARY]sleep with[PET_BOUNDARY] a man, they feel safe. But I can't invent a belief. ""? Graham Greene, The End of the Affair",1
194,"By February 1995 ACTU's data accuracy had not improved, it had worsened. On March 10, 1995, Washburne received a written warning; on March 21, 1995, Washburne was [PET_BOUNDARY]dismissed[PET_BOUNDARY]. She filed a petition for a contested case hearing, alleging that ACTU dismissed her without just cause and in retaliation for her consultation with Human Resources, that her three-day suspension was unjustified, and that her personnel file contained misleading and false documents that should be removed. @ @ @ @ @ @ @ @ @ @ favor of ACTU. ",1
939,exp: [PET_BOUNDARY]expires[PET_BOUNDARY] or expiration date,0
570,"And is it not manifest what must needs be, and what really are, the effects and fruits hereof? Do not hereon multitudes [PET_BOUNDARY]perish[PET_BOUNDARY] for want of knowledge and continue in the ways of sin because they have none to teach them better, at least none to teach them on such principles as are alone effectual unto their conversion and holiness? They must die, they shall die in their sins, but the blood of their souls will be required at other hands; for all the causes of gospel holiness, all proper motives unto it, all effectual ways and means of attaining it, are hid from them. ",0
917,"more than a month away from election day, most of the work involves processing voter-registration applications and alterations, sohn said. after the deadline for registering [PET_BOUNDARY]expires[PET_BOUNDARY] days before election day, the focus changes to processing absentee ballots.",0
670,""" I, I don't have a whole lot of time. Um, OK, I'm a former employee of Area 51. I, I was [PET_BOUNDARY]let go[PET_BOUNDARY] on a medical discharge about a week ago and, and... chokes I've kind of been running across the country. Damn, I don't gon na, um, they'll triangulate on this position really soon.",1
720,"After quickly coming up with ""yes"" &; ""yes"", it seemed sensible to expect to see the debate [PET_BOUNDARY]neutralize[PET_BOUNDARY] itself (since sensible people will be on the case, raising the game) and eventually become differentiated from the issue of pollution.",0
253,"Speaking of people [PET_BOUNDARY]expecting[PET_BOUNDARY], did you hear dat Batille is stagnant again some more? Me I tink she's gon na double da consensus of Evangeline Parish all by herself! ",1
757,"Another aspect that I have never seen written about, is all addictive substances (those that cause us to go through withdrawal) do carry over when we [PET_BOUNDARY]pass on[PET_BOUNDARY]. It is much more difficult to overcome these addictions ""on the other side"".",1
881,"Jesus could not induct Himself into the office while here on Earth in human form. It was necessary for Him, as explained in the parable of the pounds (Luke 19), [PET_BOUNDARY]to go to heaven[PET_BOUNDARY] to there receive the authority of the Kingdom from God (the Father) -- and to be CROWNED! The coronation ceremony will take place in heaven at God's throne, before Christ's return in POWER and GLORY!",0
211,"All this was little enough. Air transport is not always the [PET_BOUNDARY]economical[PET_BOUNDARY] way of moving men and goods, but its expediency in time of crisis creates irresistible pressures @ @ @ @ @ @ @ @ @ @ run, and despite creation of a west coast coordinating office to make some sense out of priorities inflated beyond all meaning, the jam increased. By mid-July personnel awaiting transportation totalled nine times FLAW? s maximum weekly lift, the cargo backload was seven times maximum, and MATS, in a similar situation, was chartering commercial planes. ",1
314,"He's going to have a life. He's going @ @ @ @ @ @ @ @ @ @ ""Professionally, it was fighting for the right of homeless and [PET_BOUNDARY]indigent[PET_BOUNDARY] people to vote,"" Gentry said of a successful case that spanned six years in northeast Ohio courts. ",1
764,Descent and the genetic differences that are heritable and [PET_BOUNDARY]passed on[PET_BOUNDARY] to the next generation;,0
1090,"last night's dreams were busy, busy... some sort of tour + murder mystery. does your brain entertain itself by making up tv-like shows when you don't watch tv'i managed @ @ @ @ @ @ @ @ @ @ started beeping to tell me i should have plugged it in to recharge, but i managed to [PET_BOUNDARY]sleep around[PET_BOUNDARY] it.",0
359,"""The level of concern has been growing"" with the new revelations about viral spread, said Marc Lipsitch of Harvard's School @ @ @ @ @ @ @ @ @ @ least 14,000 people since it was first detected in central China in [PET_BOUNDARY]late[PET_BOUNDARY] December. It has killed more than 300 and spread to about two dozen countries although most, like the United States, have few cases. ",0
931,"authors living in or later: this is the transitional term for copyrights in australia, which extended its copyrights from life+ years to life+ years, effective january , . copyrights that had already [PET_BOUNDARY]expired[PET_BOUNDARY] at that point were unaffected.",0
521,"Each time two or three of us gathers, Jesus is come. Each time we proclaim the Good News of the prophets and apostles that the world of empires is [PET_BOUNDARY]passing away[PET_BOUNDARY], and God's dream for Creation is breaking through it even now, Jesus is come. Each time we proclaim Jesus the Christ and not any worldly power or principality as our Lord, Jesus' kingdom breaks through that much more.",0
762,"Guess what? The Westboro Baptist Church is allowed to go to the funerals of fallen soilders and protest and say they Never the less, if the kid should [PET_BOUNDARY]pass on[PET_BOUNDARY] then at least they parents believed their faith would heal him. Just as the doctors have faith in Chemo, but he still could die right? So where would be place the blame? Its not about placing blame, its about having the freedom to choose!",1
961,"On the question of would not want to [PET_BOUNDARY]sleep with[PET_BOUNDARY] someone who was related to Osama Bin Laden, would you insist that anyone related to him reveal that information up front upon meeting a potential sex partner?",1
964,"""This would be a great job if I wanted to [PET_BOUNDARY]sleep with[PET_BOUNDARY] 15 year-old boys,"" he said, talking on Irish radio station RedFM.",1
813,"A few days ago, I went out of town, and I thought it'd be wise to [PET_BOUNDARY]pull the plug[PET_BOUNDARY]s for my TV, PC, consoles etc., to avoid having anything be on standby and consuming (i know, very small amounts of) power.",0
715,"The industry heavyweights President Obama [PET_BOUNDARY]neutralize[PET_BOUNDARY]d through the summer are agitating that the health-care bills in Congress violate agreements they made with the White House, leave 25 million Americans uninsured and have the potential to increase medical costs.",0
926,"unless previously canceled, a visa is valid until its expiration date. therefore, if the traveler has a valid u.s. visa  page from the [PET_BOUNDARY]expired[PET_BOUNDARY] passport. you may use it along with a new valid passport for travel and admission to the united states.",0
812,"Hey FooFighter, I hope they [PET_BOUNDARY]pull the plug[PET_BOUNDARY] on you as soon as possible... You people are a bunch of fucking assholes talking about who should die. All of you here go fuck yourselves... I hope everyone of you die from some nasty ass bleeding disease. Bunch of fucking trolls.",0
688,"""When the well-being of children is at stake, people of all stripes are called upon to put aside personal agendas, find the humility and courage to do what is right, and [PET_BOUNDARY]let go of[PET_BOUNDARY] what has not worked. This book provides compelling reasons for doing this in success, and pathway to a brighter future."" (Archbishop Emeritus Desmond Tutu)",0
560,"Accordingly, Justice holds the keys of retribution (reward and punishment ) that open the gates of the House of Light. In Fragment VIII, verses 15-16, the Goddess proclaims: ""Justice has not loosened the shackles of Being allowing it to be born nor to [PET_BOUNDARY]perish[PET_BOUNDARY], but holds it fast. "" And, the Goddess continues: "" her Justice's decision about these matters consists in this: it is or it is not."" ( 15) ",1
782,"That's why Bird and Abrams are nowhere near this. Disney don't want anyone whose name will generate any level of expectation. Also, if they [PET_BOUNDARY]passed on[PET_BOUNDARY] Trevorrow that proves that they don't just want a fanboy. Experience with tech is gon na be top of the fucking list. They want FAST filmmaking, videogame/music video style. There's no time for anyone with credibility to piece this shit together. Maybe we'll get",0
297,"Now they want to go to war with Iran to further their own vanity, in a failed attempt to control and @ @ @ @ @ @ @ @ @ @ French to Vietnam the Gold Mines, back in the old days they found some oil off the coast of Vietnam, and the U.S. didn't know how to explore for oil in the old days, and they thought the tropical rain forests, underneath was a pool of oil, and they wanted to [PET_BOUNDARY]exterminate[PET_BOUNDARY] all the natives, by profiting of the sale and manufacture of weapons to pull the U.S. economy out of a recession. Back in the Old days The Director of the CIA and Assistant Director of the CIA, a CIA field agent, 2 Dallas Police Officers, and their loaned uniforms to 2 Marine Snipers on the Bridge, weapons provided by Jimmy Hoffa (The CIA had Jimmy Hoffa killed, by shooting him in the head, putting him in a car, and have the vehicle destoyed by a car crusher ), plus lodging at his Dallas night club, and one Marine hiding in the Bushes, arranged to Kill John F. Kennedy, Lyndon B. Johnson promised to keep the war going ...",1
153,"There could be an argument made for covering people who truly can't afford it (ie extremely [PET_BOUNDARY]disabled[PET_BOUNDARY] from birth). That's a very small population, and wouldn't affect everyone else much. ",1
646,"Along with the video, students were given a booklet titled @ @ @ @ @ @ @ @ @ @ to do that [PET_BOUNDARY]time of the month[PET_BOUNDARY] but also discouraged the use of tampons, and as you'll see when you watch, gave very specific hygiene advice. They also gloss over the whole ""blood"" thing and don't ever mention sex (though I could say it's implied in the dance portion). ",1
869,"Hello, I am an Asian mom living in the US with my husband and our 4-year-old son. Every night, I [PET_BOUNDARY]sleep with[PET_BOUNDARY] my son. This is normal behavior that both my husband and I understand. Recently my friend who is here for a long time told me this is not normal behavior for Americans. She said it will make my son unhappy and that I must stop. Is she right?",0
226,"Thus scattered by the need for haste the ships steamed west: Toledo reached Pearl Harbor on the 9th and left on the 11th; the Helena group arrived on the 11th and left on the 13th; the tankers, the submarines, and the two remaining destroyers pressed on behind. For destroyers en route to the Far East the distances west of Pearl posed problems of fuel consumption: steaming at 24 knots would save a day in transit, as compared to steaming at [PET_BOUNDARY]economical[PET_BOUNDARY] speed, but would also @ @ @ @ @ @ @ @ @ @ left the coast were far behind, none was available at Pearl for forward deployment, and the facilities at Midway Island, on the direct route westward, had been deactivated in May on instructions from the Department of Defense. ",0
535,"Because the Holy Spirit prays in me (@ @ @ @ @ @ @ @ @ @ an infinite excess about my prayer. The limits of every utterance, the finite shape of every word, the very boundaries of time that bind as each thought or image comes before me and carries a fraction of my conscious prayer before [PET_BOUNDARY]passing away[PET_BOUNDARY]; all of these aspects ( merely) reflect, at an analogical distance, the eternally perfect Prayer of the Spirit in me-that Prayer which is His very relation in the Trinity (His eternally joyous ""Alleluia"" to Father and Son). Every word or image that necessarily informs and yet limits my prayer is infused with an infinitely greater meaning than it could ever bear on its own as the product of creaturely expression. ",0
85,We had a child and he has never been involved in her life. My third marriage was short (1 year) and I take full responsiblity for it's [PET_BOUNDARY]demise[PET_BOUNDARY]. I went out on my third husband and I still live with the guilt!,0
1001,"There were legitimate reasons to clean up voting lists: Many of the names undoubtedly belonged to people who had moved or died. But thousands more were duly registered voters who were [PET_BOUNDARY]deprived[PET_BOUNDARY] of their constitutional right to vote -- often without any notification -- simply because they had decided not to go to the polls in prior elections. (57) In Cleveland's precinct 6C, where more than half ) turnout was only 7.1 percent(59) -- the lowest in the state.",0
771,"Breastfeeding: If you are breastfeeding, consult your healthcare professional before starting ORTHO EVRAr. Hormonal contraceptives are [PET_BOUNDARY]passed on[PET_BOUNDARY] to the child in the breast milk. A few adverse effects on the child have been reported, including yellowing of the skin (jaundice) and breast enlargement. In addition, combination hormonal contraceptives may decrease the amount and quality of your breast milk.",0
818,"Michael Vick benching rumors swilled for weeks. While Philadelphia Eagles coach Andy Reid could not [PET_BOUNDARY]pull the plug[PET_BOUNDARY] on Vick, for fear of losing his own job, the decision was made for him Sunday. Vick was knocked out of the Eagles game against the Dallas Cowboys after suffering a concussion. Prior to the concussion Vick had been a turn over machine for the Eagles who have now lost...",0
411,We do NOT need some self-imposed book cop telling us what to read or not to read. [PET_BOUNDARY]Lay off[PET_BOUNDARY]. Get over it.,0
697,"The holy man quickly said, ""[PET_BOUNDARY]Let go of[PET_BOUNDARY] the legs first,"" released himself, then said, ""So be it.""",0
363,"China's embassy in Russia has demanded authorities in Moscow end what it said are discriminatory anti-coronavirus measures against Chinese nationals, saying they are damaging relations and alarming Chinese residents of the Russian capital. The complaint, detailed in an embassy letter to the city's authorities and published by Russian newspaper Novaya Gazeta [PET_BOUNDARY]late[PET_BOUNDARY] on Tuesday, deplored what it called ""ubiquitous monitoring"" of Chinese nationals, including on public transport in Moscow. Russia, which enjoys strong political and military ties with Beijing, does not currently have any confirmed cases of coronavirus, but has temporarily barred many categories of Chinese nationals from entering the country. ",0
1070,"what a ridiculous comment, tony. your comment suggests that anyone who disagrees with obama even on one issue is a racist and that is wrong. americans have the right to disagree with any administration. remember those famous words'they came from hilary clinton. do the country a favor and [PET_BOUNDARY]lay off[PET_BOUNDARY] the obama koolaid, pal.",0
453,"Years later, we can look back with mixed reaction. [PET_BOUNDARY]Low-income[PET_BOUNDARY] housing continues to lag behind the need, as it does everywhere in the nation. The county's general plan update is meant to address some of this problem in the coming years. ",1
1109,depends where banks head at since manny steward [PET_BOUNDARY]pass away[PET_BOUNDARY] who knows where his focus is at but i do think banks going to fight hard as he can he said he want to win this for steward so i expect him to fight his heart out in this fight so i think a upset can happen but it do seem like mitchell is getting better and better each fight and could be to strong for banks,1
446,"And since we (n.america ) don't live in democracys but some sort of corporate oligarchies ( I'm open to a better description ) What power to change policy do any of us really have? From my perspective we are back to the monkey trap, refusing to [PET_BOUNDARY]let go of[PET_BOUNDARY] the apple. As I understand your conception of collapse there will be communities that are forward thinkers who will step down ( roll with the punches) better than others. ",0
268,Le Monde is reporting that would probably run contrary to the French constitution. We're [PET_BOUNDARY]expecting[PET_BOUNDARY] the president to begin addressing a rally of his supporters in the next few minutes,0
631,I'm with the poster who said L fought her own sister Stuffy nosed Gloria that's why it wasn't @ @ @ @ @ @ @ @ @ @ mms fight and they showed that so what would stop them from showing L manhandle Draya again it Would have been ratings gold L fought her old bag eyed sister GROSS your own Sister who [PET_BOUNDARY]slept with[PET_BOUNDARY] your fug man eeww,1
624,"Sexuality educator Cory Silverberg, author of the children's book What Makes a Baby?, doesn't think it's inherently confusing to grow up with a parent who's a [PET_BOUNDARY]sex worker[PET_BOUNDARY]. ""It's confusing for adults to talk to a kid about sex work, because our associations with sexuality are so complicated, but very young children don't have those associations yet, "" he says."" There's a way to talk about any kind of sex work to a kid. You might say,' Mommy spends time with people and makes them feel good, and they give her money.' That's more than @ @ @ @ @ @ @ @ @ @ that most parents don't tell their kids details about their jobs, especially if those details could be confusing or upsetting. ",1
801,"On the one hand, no government can genuinely come to love harsh austerity as an end-in-itself, and to be able to continue imposing it relentlessly in the face of increasing popular discontent. (Just ask Herbert Hoover or, indeed, George Papandreou.) On the other hand, no ECB President can convince politicians that he will prefer to [PET_BOUNDARY]pull the plug[PET_BOUNDARY] on an OMT program, rather than find a rationale to continue with it, if their fiscal targets are continually missed and they relent in their implementation of increasingly harsh austerity.",1
944,"i had the same clearance until i got out of the army for medical reasons last october, causing a loss of jurisdiction. my clearance hit the year mark in the beginning of this year, causing it to actually [PET_BOUNDARY]expire[PET_BOUNDARY].",0
996,"In sum, if it's really a burden on Melinda's daughter, she will pony up some money to get more socks. If it isn't and she can live with it, fine. Either way she makes a decision and learns that sometimes choices can have consequences. Either way, she is not being [PET_BOUNDARY]deprived[PET_BOUNDARY]. It's not a human rights violation to have only 3 pairs of socks and 3 pairs of underwear, not the last time I checked at least.",0
679,"""We don't have to [PET_BOUNDARY]let go of[PET_BOUNDARY] any story. The ego, the I, does not get in the way of being here."" Marilyn Schlitz",0
23,"They're used to the ""drill"" of helping grieving relatives give a proper sendoff to their [PET_BOUNDARY]dearly departed[PET_BOUNDARY]. They'd give them all the time they need to say their final good-byes, with their prayers and flowers and rosaries. ",1
203,"As well, please note that I will not be attending on Tuesday. Prior practical suggestion about how resident input at City meetings could be made fairer and more everyone-helpful, has apparently been [PET_BOUNDARY]dismissed[PET_BOUNDARY]. So, sans opportunity for meaningful discussion about this matter, there seems now no point in attending. ",0
179,"The gun is fired by blowing into a mouthpiece on the headset. ""Anyone with mobility from the neck up can potentially compete at the highest level. I think the most valuable aspect of this technology is that... [PET_BOUNDARY]disabled[PET_BOUNDARY] and able-bodied sports do not need to be separate and that we can introduce sports that allow a much broader section of the population to participate together"", observed Colin McSwiggen who, along with Jeffrey Gough and Juhye Lee, developed the device to demonstrate how people living with quadriplegia could compete with able-bodied people in clay pigeon shooting. Brainsled ",0
606,"This guy replies with an awesome e-mail and was very cute too so I make plans to go out on a date with him. We clicked immediately and have been [PET_BOUNDARY]seeing each other[PET_BOUNDARY] since then. We have been to concerts together, spent many nights together, planned a vacation next month, I have even met his family and they love me. ",0
123,"China has, in effect, already set aside the resources that will be lost if its investments turn @ @ @ @ @ @ @ @ @ @ at all and illustrates, I think, some of the confusion about what savings mean. The passage seems to assume that the main economic problem facing a [PET_BOUNDARY]developing country[PET_BOUNDARY] is paying back external creditors. ",1
963,"... had also been appointed for the purpose of ""taking him out as a potential Democratic challenger,"" I would be a great deal more concerned about Bush's judgement (than the ambassador's) in attempting to [PET_BOUNDARY]sleep with[PET_BOUNDARY] the enemy for partisan and personal gain.",1
