,test_no,f1,precision,recall,tn,fp,fn,tp,preds
51,3,0.8505897771952818,0.8503694581280787,0.8519950510361893,51,10,7,46,"[1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0
 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0
 1 0 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 0 1 1 0 0
 0 0 1]"
52,3,0.8592592592592592,0.8588597842835131,0.8601917723476646,52,9,7,46,"[1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0
 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0
 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 0 1 0 0 0
 0 0 1]"
53,3,0.8594761171032358,0.8596491228070176,0.8614290133003403,51,10,6,47,"[1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0
 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0
 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 0 1 1 0 0
 0 0 1]"
54,3,0.8589545313949891,0.8589545313949891,0.8589545313949891,53,8,8,45,"[1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0
 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0
 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0
 0 0 1]"
55,3,0.868167450466425,0.8679187192118227,0.8696257346118157,52,9,6,47,"[1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0
 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0 0 0 1 0
 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0
 0 0 1]"
56,3,0.8507738507738508,0.8516009852216748,0.8532322919888649,50,11,6,47,"[1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0
 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0 0 0 1 0
 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 1 1 0 1 1 0 0
 0 0 1]"
57,3,0.868167450466425,0.8679187192118227,0.8696257346118157,52,9,6,47,"[1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0
 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0
 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 0 1 1 0 0
 0 0 1]"
58,3,0.8679230709816946,0.8675925925925926,0.8683884936591402,53,8,7,46,"[1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0
 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0
 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0
 0 0 1]"
59,3,0.8421052631578947,0.846272811630065,0.846272811630065,48,13,5,48,"[1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 1 1 0 1 0
 0 0 1 1 0 0 1 0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0
 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0
 0 0 1]"
60,3,0.8592592592592592,0.8588597842835131,0.8601917723476646,52,9,7,46,"[1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0
 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0
 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 0 1 0 0 0
 0 0 1]"
61,4,0.3173652694610778,0.2324561403508772,0.5,53,0,61,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]"
62,4,0.6918918918918918,0.7777777777777777,0.7018249304051964,24,29,3,58,"[1 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 0 1
 1 1 0 0 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 0 1
 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
 0 1 0]"
63,4,0.8200757575757576,0.8362266622993777,0.8175069594803588,38,15,5,56,"[0 1 1 1 0 0 1 0 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1 0 1
 1 1 0 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 0 0 1
 1 0 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 0 0 0 1 1 0
 0 1 0]"
64,4,0.8303969931876909,0.8391943734015346,0.8281781626971854,40,13,6,55,"[0 1 1 1 0 0 1 0 1 0 1 1 0 0 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 1 1 1 1 0 1
 1 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 1
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0 0 0 1 1 0
 0 1 0]"
65,4,0.8857451237375684,0.8854679802955665,0.887256418187442,48,5,8,53,"[0 1 1 1 0 0 1 0 1 0 1 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 0 0 1 1 0
 0 1 0]"
66,4,0.8389324960753533,0.8502415458937198,0.8363748840086607,40,13,5,56,"[0 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 1 0 1
 1 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 1
 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 0 0 1 1 0 1 0 0 0 1 1 1
 0 1 0]"
67,4,0.8771551724137931,0.8851540616246498,0.8827714197339932,51,2,12,49,"[0 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 0 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 1 1
 0 1 0]"
68,4,0.8946070878274267,0.8947368421052632,0.8966903804515929,49,4,8,53,"[0 1 1 1 0 0 1 0 1 0 0 1 0 0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 0 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 1 1 0 1 0 0 0 1 1 1
 0 1 0]"
69,4,0.8679230709816946,0.8675925925925926,0.8683884936591402,46,7,8,53,"[0 1 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 0 0 1 0 1 1 1 1 0 1 1 1 0 1 0 0 0 0 1 1
 0 1 0]"
70,4,0.876240694789082,0.8776844070961718,0.87534797401794,45,8,6,55,"[0 1 1 1 0 0 1 0 1 0 0 1 0 0 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 0 1 0 0 0 1 1 1
 0 1 0]"
71,4,0.9033227970087117,0.9030172413793104,0.9048871017630684,49,4,7,54,"[0 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 0 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 1
 0 1 0]"
72,4,0.9207538425890168,0.9203703703703704,0.9212805443860193,49,4,5,56,"[0 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 1
 0 1 0]"
73,4,0.8855333281841353,0.8851851851851852,0.8860191772347665,47,6,7,54,"[0 1 1 1 1 0 1 0 0 0 0 1 0 0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 0 0 0 0 0 1 1 1
 0 1 0]"
74,4,0.894215898546242,0.8942158985462418,0.8942158985462418,47,6,6,55,"[0 1 1 1 1 0 1 0 0 0 0 1 0 0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 0 0 0 1 1 1
 0 1 0]"
75,4,0.8939205955334987,0.8954248366013071,0.8929786575935663,46,7,5,56,"[0 1 1 1 1 0 1 0 0 0 1 1 0 0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 0 1 1 1
 0 1 0]"
76,4,0.894215898546242,0.8942158985462418,0.8942158985462418,47,6,6,55,"[0 1 1 1 0 0 1 0 1 0 0 1 0 0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 0 0 0 1 1 1
 0 1 0]"
77,4,0.8848932038834951,0.8875,0.8835446953294155,45,8,5,56,"[0 1 1 1 1 0 1 0 1 0 1 1 0 0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 0 1 1 1
 0 1 0]"
78,5,0.5216783216783216,0.6097222222222223,0.5733065264460253,46,7,44,17,"[0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0
 0 0 0]"
79,5,0.727881727881728,0.728756157635468,0.7298175069594803,40,13,18,43,"[0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 1 0 1
 0 0 0 1 1 0 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 1 1 0 0 0 0 1 1 1 0 0 1
 0 0 1 0 1 1 1 0 1 0 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 0 1 0 1 1 1 0 1 1 1 1
 1 1 0]"
80,5,0.7454377454377454,0.7463054187192117,0.7474481905351067,41,12,17,44,"[0 0 1 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 0 0
 0 0 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 0 1 0 0 0 1 1 1 0 0 0
 0 0 1 0 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 1
 1 1 0]"
81,5,0.7878411910669976,0.7889822595704948,0.7871945561398083,40,13,11,50,"[0 0 1 1 1 1 0 0 1 1 0 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 0 0
 0 0 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 1 1 0 0 1
 0 0 1 0 1 1 1 0 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 1 0 0 0 1 0 1 1 1 0 1 1 1 1
 1 1 0]"
82,5,0.8067796610169491,0.8070175438596491,0.8085369625734612,44,9,13,48,"[0 0 1 1 1 1 0 1 1 1 0 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 0
 0 0 0 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 1 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0
 0 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0
 1 0 0]"
83,5,0.8200757575757576,0.8362266622993777,0.8175069594803588,38,15,5,56,"[0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 0
 0 0 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 0 0 1
 0 0 1 0 1 1 1 0 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 1 0 0 0 1 1 1 1 1 0 1 1 1 1
 1 1 0]"
84,5,0.7805497805497805,0.7814039408866995,0.7827095576863594,43,10,15,46,"[0 0 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 0 1 1 0 0 0
 0 0 0 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 1 1 0 0 0
 0 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 1
 1 1 0]"
85,5,0.821875,0.8285169895204827,0.8199814413857098,40,13,7,54,"[0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 0 1 1 1 0 0
 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 1 1 0 0 0
 0 0 1 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1
 1 1 0]"
86,5,0.8551921244839631,0.8797193451386569,0.851531085678936,39,14,2,59,"[0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 0
 0 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 0 0 1
 0 0 1 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1
 1 1 0]"
87,5,0.8295427717006375,0.8431818181818183,0.8269409217445097,39,14,5,56,"[0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 0
 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 0 0 1
 0 0 1 0 0 1 1 0 1 1 0 0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1
 1 1 0]"
88,5,0.8494757281553398,0.8518749999999999,0.8482833281781628,43,10,7,54,"[0 0 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 0
 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 1 1 0 0 1
 0 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0 0 0 1 1 0 1 1 0 1 1 1 1
 1 1 0]"
89,5,0.7537037037037037,0.7688154969831693,0.7618311166099598,46,7,21,40,"[0 0 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 1 0 0 0
 0 0 0 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 1 0 0 0 1 1 1 0 0 0 0 1 0 1 0 0 0
 0 0 1 0 0 1 1 0 1 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 1
 1 0 0]"
90,5,0.8262613299109649,0.8618421052631579,0.823229198886483,36,17,2,59,"[0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 0
 0 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 0 0 1
 0 0 1 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1
 1 1 0]"
91,5,0.8551921244839631,0.8797193451386569,0.851531085678936,39,14,2,59,"[0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 0
 0 0 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 0 0 1
 0 0 1 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0 0 0 1 1 1 1 1 0 1 1 1 1
 1 1 0]"
92,6,0.5312405977334269,0.7197705207413945,0.5785984848484849,9,39,2,64,"[1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 0]"
93,6,0.7606449987402368,0.8007856341189674,0.7537878787878788,28,20,5,61,"[1 1 0 1 1 1 0 1 0 0 1 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 0 0 1 1 1 0 1 1
 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0 1 0 0 1 1 1 1 0 1 1
 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 0 1 1 1 1 1 1 1
 0 1 1]"
94,6,0.8048552754435108,0.8037037037037037,0.8106060606060606,40,8,14,52,"[0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 1 1 0 0 1 0 1 0 1 1
 0 1 1 1 1 0 0 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1
 0 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1
 0 1 1]"
95,6,0.8150922993743724,0.8189522342064715,0.8267045454545454,43,5,16,50,"[0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 1 1 0 0 1 0 1 0 1 1
 0 1 1 1 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1
 0 1 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 1
 0 1 0]"
96,6,0.8200757575757576,0.8200757575757576,0.8200757575757576,38,10,10,56,"[0 1 0 1 1 1 0 1 0 0 1 0 1 0 0 0 0 1 1 1 1 0 1 1 0 1 0 1 1 0 1 1 0 1 0 1 1
 0 1 1 1 0 0 0 0 1 1 1 0 1 0 0 1 1 0 1 1 0 1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 1
 0 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 0 0 1 1 1 1 1 1 1
 0 1 0]"
97,6,0.8048552754435108,0.8037037037037037,0.8106060606060606,40,8,14,52,"[0 1 0 1 1 1 0 1 1 0 1 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 1 1 0 1 1 0 1 0 1 1
 0 1 1 1 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 1
 0 1 0 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 0 1 1 0 1 1 0 1
 0 1 0]"
98,6,0.8225957049486461,0.8212962962962963,0.8285984848484849,41,7,13,53,"[0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 1 1 0 0 1 0 1 0 1 1
 0 1 1 1 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 1
 0 1 0 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 0 1 1 1 1 1 1 1
 0 1 0]"
99,6,0.8225957049486461,0.8212962962962963,0.8285984848484849,41,7,13,53,"[0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 1 1 0 0 1 0 1 0 1 1
 0 1 1 1 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 1
 0 1 0 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 0 1 1 1 1 1 1 1
 0 1 0]"
100,6,0.8210361067503924,0.8196875,0.8229166666666667,39,9,11,55,"[0 1 0 1 1 1 0 1 1 0 1 0 0 0 0 1 0 1 1 1 1 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1
 0 1 1 1 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 1
 0 1 0 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1
 0 1 1]"
101,6,0.8236931642437364,0.8260467980295567,0.834280303030303,43,5,15,51,"[0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 1 1 0 0 1 0 1 1 1 1
 0 1 1 1 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 1
 0 0 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 1 1 0 1
 0 1 0]"
